id	orderId	orderDatetime	productCode	unitPrice	units	totalPrice
13825	0000005043	2025-07-11 01:32:36	0000022476	5.45	2.00	10.90
13826	0000005043	2025-07-11 01:32:36	0000021075	16.75	3.00	50.25
13827	0000005044	2024-08-31 18:13:54	0000025337	58.99	7.00	412.93
13828	0000005044	2024-08-31 18:13:54	0000025384	20.69	6.00	124.14
13829	0000005044	2024-08-31 18:13:54	0000025216	24.99	8.00	199.92
13830	0000005044	2024-08-31 18:13:54	0000025881	72.99	8.00	583.92
13831	0000005045	2024-02-10 17:13:25	0000020439	8.89	1.00	8.89
13832	0000005045	2024-02-10 17:13:25	0000020649	6.15	10.00	61.50
13833	0000005046	2024-04-12 16:55:43	0000024197	23.50	4.00	94.00
13834	0000005047	2025-10-22 21:01:44	0000025437	25.09	4.00	100.36
13835	0000005047	2025-10-22 21:01:44	0000022471	10.40	2.00	20.80
13836	0000005048	2025-08-05 00:46:02	0000023826	8.10	9.00	72.90
13837	0000005048	2025-08-05 00:46:02	0000021958	8.15	4.00	32.60
13838	0000005048	2025-08-05 00:46:02	0000022109	2.35	8.00	18.80
13839	0000005048	2025-08-05 00:46:02	0000024251	30.20	2.00	60.40
13840	0000005048	2025-08-05 00:46:02	0000020054	9.90	6.00	59.40
13841	0000005049	2025-02-12 20:02:18	0000022299	19.15	10.00	191.50
13842	0000005050	2025-05-04 17:31:37	0000024828	9.10	10.00	91.00
13843	0000005050	2025-05-04 17:31:37	0000024290	32.35	6.00	194.10
13844	0000005051	2025-07-11 16:40:50	0000021732	3.65	1.00	3.65
13845	0000005051	2025-07-11 16:40:50	0000022747	19.15	8.00	153.20
13846	0000005052	2024-04-20 11:50:39	0000023540	7.60	10.00	76.00
13847	0000005052	2024-04-20 11:50:39	0000025295	10.99	4.00	43.96
13848	0000005052	2024-04-20 11:50:39	0000021905	9.10	6.00	54.60
13849	0000005052	2024-04-20 11:50:39	0000020864	17.55	7.00	122.85
13850	0000005052	2024-04-20 11:50:39	0000021914	17.60	3.00	52.80
13851	0000005053	2025-03-05 04:42:11	0000021332	10.70	4.00	42.80
13852	0000005054	2024-09-25 08:55:01	0000020584	13.05	5.00	65.25
13853	0000005054	2024-09-25 08:55:01	0000024561	9.20	4.00	36.80
13854	0000005055	2024-04-18 15:21:20	0000024084	14.54	9.00	130.86
13855	0000005055	2024-04-18 15:21:20	0000024520	9.70	6.00	58.20
13856	0000005055	2024-04-18 15:21:20	0000025651	26.99	5.00	134.95
13857	0000005055	2024-04-18 15:21:20	0000026490	17.99	9.00	161.91
13858	0000005055	2024-04-18 15:21:20	0000023314	14.60	5.00	73.00
13859	0000005055	2024-04-18 15:21:20	0000025454	33.49	9.00	301.41
13860	0000005056	2024-01-12 23:35:03	0000023107	9.00	7.00	63.00
13861	0000005057	2024-08-21 01:36:41	0000020827	8.85	5.00	44.25
13862	0000005057	2024-08-21 01:36:41	0000020823	20.05	1.00	20.05
13863	0000005058	2025-06-03 01:43:05	0000023947	52.34	4.00	209.36
13864	0000005058	2025-06-03 01:43:05	0000020232	9.70	5.00	48.50
13865	0000005059	2024-06-16 00:28:35	0000026603	16.99	5.00	84.95
13866	0000005059	2024-06-16 00:28:35	0000023782	15.30	5.00	76.50
13867	0000005059	2024-06-16 00:28:35	0000024055	13.70	1.00	13.70
13868	0000005060	2025-05-21 14:58:00	0000025804	73.99	10.00	739.90
13869	0000005060	2025-05-21 14:58:00	0000024839	10.15	10.00	101.50
13870	0000005060	2025-05-21 14:58:00	0000025621	13.99	2.00	27.98
13871	0000005061	2025-05-07 00:30:56	0000021661	7.75	1.00	7.75
13872	0000005062	2025-04-27 17:36:56	0000021487	43.85	9.00	394.65
13873	0000005062	2025-04-27 17:36:56	0000024530	4.25	4.00	17.00
13874	0000005063	2025-05-28 20:56:53	0000022454	9.90	3.00	29.70
13875	0000005064	2025-08-05 19:48:21	0000021837	10.10	7.00	70.70
13876	0000005064	2025-08-05 19:48:21	0000020939	12.55	9.00	112.95
13877	0000005064	2025-08-05 19:48:21	0000023045	15.40	6.00	92.40
13878	0000005064	2025-08-05 19:48:21	0000021347	18.80	1.00	18.80
13879	0000005065	2025-08-09 18:12:02	0000020300	6.75	7.00	47.25
13880	0000005065	2025-08-09 18:12:02	0000020203	17.45	5.00	87.25
13881	0000005065	2025-08-09 18:12:02	0000022297	18.50	6.00	111.00
13882	0000005066	2025-01-23 20:27:19	0000023700	5.60	9.00	50.40
13883	0000005066	2025-01-23 20:27:19	0000022629	5.15	8.00	41.20
13884	0000005066	2025-01-23 20:27:19	0000023420	30.54	2.00	61.08
13885	0000005066	2025-01-23 20:27:19	0000021735	17.15	8.00	137.20
13886	0000005066	2025-01-23 20:27:19	0000022066	13.40	6.00	80.40
13887	0000005066	2025-01-23 20:27:19	0000022633	6.00	10.00	60.00
13888	0000005067	2025-07-20 21:10:31	0000022557	13.40	7.00	93.80
13889	0000005067	2025-07-20 21:10:31	0000026393	11.99	6.00	71.94
13890	0000005067	2025-07-20 21:10:31	0000022446	7.80	10.00	78.00
13891	0000005068	2024-04-17 15:58:08	0000026498	17.99	8.00	143.92
13892	0000005068	2024-04-17 15:58:08	0000026642	19.99	8.00	159.92
13893	0000005068	2024-04-17 15:58:08	0000026460	26.99	8.00	215.92
13894	0000005068	2024-04-17 15:58:08	0000023152	19.45	3.00	58.35
13895	0000005069	2025-10-04 02:25:01	0000026219	12.59	6.00	75.54
13896	0000005069	2025-10-04 02:25:01	0000026084	35.99	9.00	323.91
13897	0000005069	2025-10-04 02:25:01	0000024569	13.45	2.00	26.90
13898	0000005070	2024-11-06 20:35:37	0000024546	3.80	3.00	11.40
13899	0000005070	2024-11-06 20:35:37	0000026734	10.09	3.00	30.27
13900	0000005070	2024-11-06 20:35:37	0000024114	5.75	3.00	17.25
13901	0000005071	2025-01-17 15:40:31	0000022974	18.15	5.00	90.75
13902	0000005071	2025-01-17 15:40:31	0000024308	11.70	9.00	105.30
13903	0000005072	2024-04-24 10:30:16	0000021585	17.09	1.00	17.09
13904	0000005072	2024-04-24 10:30:16	0000022790	20.25	6.00	121.50
13905	0000005072	2024-04-24 10:30:16	0000022173	7.55	5.00	37.75
13906	0000005072	2024-04-24 10:30:16	0000020101	11.20	2.00	22.40
13907	0000005072	2024-04-24 10:30:16	0000024341	23.00	1.00	23.00
13908	0000005073	2025-01-01 11:58:22	0000021453	11.60	6.00	69.60
13909	0000005074	2024-03-19 23:47:53	0000020744	119.85	7.00	838.95
13910	0000005075	2025-01-04 03:34:19	0000022852	27.90	4.00	111.60
13911	0000005075	2025-01-04 03:34:19	0000020371	5.45	4.00	21.80
13912	0000005076	2025-08-15 21:21:03	0000021365	11.85	10.00	118.50
13913	0000005076	2025-08-15 21:21:03	0000020686	14.10	7.00	98.70
13914	0000005076	2025-08-15 21:21:03	0000022481	8.45	9.00	76.05
13915	0000005077	2025-05-28 14:11:14	0000024990	18.00	10.00	180.00
13916	0000005078	2024-01-12 23:19:46	0000025681	20.99	3.00	62.97
13917	0000005078	2024-01-12 23:19:46	0000024285	5.75	6.00	34.50
13918	0000005078	2024-01-12 23:19:46	0000021222	23.84	5.00	119.20
13919	0000005078	2024-01-12 23:19:46	0000022490	10.65	9.00	95.85
13920	0000005078	2024-01-12 23:19:46	0000020388	12.00	10.00	120.00
13921	0000005078	2024-01-12 23:19:46	0000026554	19.99	5.00	99.95
13922	0000005078	2024-01-12 23:19:46	0000024094	5.90	2.00	11.80
13923	0000005079	2024-10-07 02:10:03	0000020097	14.35	2.00	28.70
13924	0000005079	2024-10-07 02:10:03	0000023382	17.35	3.00	52.05
13925	0000005079	2024-10-07 02:10:03	0000022664	9.60	1.00	9.60
13926	0000005079	2024-10-07 02:10:03	0000025554	61.99	1.00	61.99
13927	0000005079	2024-10-07 02:10:03	0000025067	64.99	9.00	584.91
13928	0000005079	2024-10-07 02:10:03	0000025262	34.99	9.00	314.91
13929	0000005080	2024-04-30 16:06:43	0000021438	13.45	3.00	40.35
13930	0000005080	2024-04-30 16:06:43	0000025145	19.99	3.00	59.97
13931	0000005080	2024-04-30 16:06:43	0000026105	46.99	5.00	234.95
13932	0000005080	2024-04-30 16:06:43	0000023093	16.80	3.00	50.40
13933	0000005081	2024-08-22 02:05:55	0000023294	15.75	1.00	15.75
13934	0000005082	2025-09-03 17:05:30	0000020756	100.70	1.00	100.70
13935	0000005082	2025-09-03 17:05:30	0000025625	19.99	9.00	179.91
13936	0000005083	2024-09-03 11:14:48	0000025970	30.99	4.00	123.96
13937	0000005083	2024-09-03 11:14:48	0000021024	13.45	4.00	53.80
13938	0000005083	2024-09-03 11:14:48	0000020300	6.75	8.00	54.00
13939	0000005084	2024-10-24 02:09:04	0000022296	14.50	9.00	130.50
13940	0000005084	2024-10-24 02:09:04	0000024796	10.29	1.00	10.29
13941	0000005084	2024-10-24 02:09:04	0000021221	33.00	7.00	231.00
13942	0000005084	2024-10-24 02:09:04	0000026351	40.99	9.00	368.91
13943	0000005085	2025-02-24 13:35:06	0000022564	8.10	10.00	81.00
13944	0000005085	2025-02-24 13:35:06	0000024189	0.00	10.00	0.00
13945	0000005085	2025-02-24 13:35:06	0000024906	5.80	2.00	11.60
13946	0000005085	2025-02-24 13:35:06	0000020251	8.50	7.00	59.50
13947	0000005086	2025-07-22 19:25:15	0000025352	22.99	4.00	91.96
13948	0000005086	2025-07-22 19:25:15	0000020721	52.05	8.00	416.40
13949	0000005086	2025-07-22 19:25:15	0000025498	10.99	2.00	21.98
13950	0000005086	2025-07-22 19:25:15	0000021239	68.65	4.00	274.60
13951	0000005087	2024-06-30 05:59:34	0000021253	21.50	1.00	21.50
13952	0000005087	2024-06-30 05:59:34	0000023135	24.45	3.00	73.35
13953	0000005087	2024-06-30 05:59:34	0000023769	9.75	1.00	9.75
13954	0000005087	2024-06-30 05:59:34	0000021096	10.35	9.00	93.15
13955	0000005088	2025-03-21 09:29:57	0000022881	11.39	5.00	56.95
13956	0000005088	2025-03-21 09:29:57	0000020497	19.20	9.00	172.80
13957	0000005088	2025-03-21 09:29:57	0000025719	19.99	8.00	159.92
13958	0000005088	2025-03-21 09:29:57	0000024979	17.30	6.00	103.80
13959	0000005089	2024-07-07 07:04:31	0000024314	6.85	3.00	20.55
13960	0000005089	2024-07-07 07:04:31	0000024516	11.20	8.00	89.60
13961	0000005090	2024-12-28 22:05:07	0000021727	8.25	8.00	66.00
13962	0000005090	2024-12-28 22:05:07	0000021460	10.95	2.00	21.90
13963	0000005090	2024-12-28 22:05:07	0000021503	78.10	8.00	624.80
13964	0000005091	2024-06-07 15:15:22	0000024572	18.90	3.00	56.70
13965	0000005091	2024-06-07 15:15:22	0000023824	2.65	3.00	7.95
13966	0000005091	2024-06-07 15:15:22	0000024885	3.05	5.00	15.25
13967	0000005091	2024-06-07 15:15:22	0000024643	11.60	7.00	81.20
13968	0000005092	2025-06-25 18:25:56	0000022481	8.45	5.00	42.25
13969	0000005092	2025-06-25 18:25:56	0000024180	39.30	2.00	78.60
13970	0000005092	2025-06-25 18:25:56	0000024345	22.90	4.00	91.60
13971	0000005092	2025-06-25 18:25:56	0000025192	45.99	5.00	229.95
13972	0000005092	2025-06-25 18:25:56	0000025023	12.99	6.00	77.94
13973	0000005092	2025-06-25 18:25:56	0000021308	18.50	9.00	166.50
13974	0000005092	2025-06-25 18:25:56	0000022875	18.00	1.00	18.00
13975	0000005093	2024-09-16 13:45:32	0000024333	21.75	3.00	65.25
13976	0000005093	2024-09-16 13:45:32	0000023940	60.25	3.00	180.75
13977	0000005093	2024-09-16 13:45:32	0000025842	94.99	8.00	759.92
13978	0000005093	2024-09-16 13:45:32	0000023713	16.50	1.00	16.50
13979	0000005093	2024-09-16 13:45:32	0000023169	14.70	6.00	88.20
13980	0000005093	2024-09-16 13:45:32	0000024100	4.75	6.00	28.50
13981	0000005094	2024-05-28 22:09:54	0000023093	16.80	10.00	168.00
13982	0000005094	2024-05-28 22:09:54	0000024804	8.35	7.00	58.45
13983	0000005095	2025-01-10 20:06:49	0000022982	10.39	8.00	83.12
13984	0000005095	2025-01-10 20:06:49	0000026072	29.49	1.00	29.49
13985	0000005096	2024-10-22 00:55:58	0000026711	19.59	4.00	78.36
13986	0000005097	2025-06-19 10:23:17	0000021825	8.90	9.00	80.10
13987	0000005097	2025-06-19 10:23:17	0000022360	7.40	9.00	66.60
13988	0000005097	2025-06-19 10:23:17	0000024901	6.20	7.00	43.40
13989	0000005097	2025-06-19 10:23:17	0000022348	10.10	8.00	80.80
13990	0000005097	2025-06-19 10:23:17	0000024866	4.10	9.00	36.90
13991	0000005098	2025-05-29 06:29:39	0000020639	66.10	8.00	528.80
13992	0000005098	2025-05-29 06:29:39	0000022835	12.35	4.00	49.40
13993	0000005098	2025-05-29 06:29:39	0000024011	15.90	1.00	15.90
13994	0000005098	2025-05-29 06:29:39	0000026263	34.99	5.00	174.95
13995	0000005098	2025-05-29 06:29:39	0000021001	5.40	3.00	16.20
13996	0000005099	2024-11-07 15:20:47	0000023012	17.75	1.00	17.75
13997	0000005099	2024-11-07 15:20:47	0000024416	24.25	9.00	218.25
13998	0000005099	2024-11-07 15:20:47	0000021729	14.25	9.00	128.25
13999	0000005100	2024-02-12 21:59:06	0000024923	15.09	3.00	45.27
14000	0000005101	2024-05-31 09:59:00	0000021082	13.60	9.00	122.40
14001	0000005101	2024-05-31 09:59:00	0000023049	15.60	4.00	62.40
14002	0000005102	2025-08-17 03:02:22	0000021877	9.50	10.00	95.00
14003	0000005102	2025-08-17 03:02:22	0000022941	15.25	6.00	91.50
14004	0000005102	2025-08-17 03:02:22	0000024558	5.30	4.00	21.20
14005	0000005102	2025-08-17 03:02:22	0000024087	4.05	6.00	24.30
14006	0000005103	2024-01-04 16:02:34	0000023426	25.84	10.00	258.40
14007	0000005103	2024-01-04 16:02:34	0000020867	30.40	7.00	212.80
14008	0000005104	2024-06-15 21:32:13	0000026568	13.99	2.00	27.98
14009	0000005104	2024-06-15 21:32:13	0000021019	10.79	2.00	21.58
14010	0000005104	2024-06-15 21:32:13	0000024565	13.95	6.00	83.70
14011	0000005104	2024-06-15 21:32:13	0000026449	29.99	7.00	209.93
14012	0000005104	2024-06-15 21:32:13	0000025473	18.99	4.00	75.96
14013	0000005104	2024-06-15 21:32:13	0000026516	8.99	6.00	53.94
14014	0000005105	2024-01-04 13:39:20	0000023563	14.70	8.00	117.60
14015	0000005105	2024-01-04 13:39:20	0000020870	26.55	1.00	26.55
14016	0000005105	2024-01-04 13:39:20	0000020817	42.45	6.00	254.70
14017	0000005106	2025-05-11 12:14:15	0000024397	13.25	8.00	106.00
14018	0000005106	2025-05-11 12:14:15	0000024045	2.10	4.00	8.40
14019	0000005106	2025-05-11 12:14:15	0000025704	6.99	3.00	20.97
14020	0000005106	2025-05-11 12:14:15	0000020102	22.40	4.00	89.60
14021	0000005106	2025-05-11 12:14:15	0000022576	7.19	1.00	7.19
14022	0000005107	2024-06-19 06:50:06	0000023503	22.55	7.00	157.85
14023	0000005108	2024-10-15 06:58:28	0000022494	7.25	1.00	7.25
14024	0000005108	2024-10-15 06:58:28	0000024770	72.00	1.00	72.00
14025	0000005108	2024-10-15 06:58:28	0000022625	5.80	2.00	11.60
14026	0000005109	2025-05-05 12:53:23	0000024076	40.60	10.00	406.00
14027	0000005110	2025-06-01 23:22:05	0000021901	11.00	9.00	99.00
14028	0000005110	2025-06-01 23:22:05	0000022341	20.90	3.00	62.70
14029	0000005111	2025-10-25 23:05:22	0000021858	11.90	3.00	35.70
14030	0000005112	2025-03-16 09:22:31	0000022430	6.40	1.00	6.40
14031	0000005112	2025-03-16 09:22:31	0000025014	3.55	9.00	31.95
14032	0000005112	2025-03-16 09:22:31	0000023688	16.79	6.00	100.74
14033	0000005112	2025-03-16 09:22:31	0000020891	32.45	1.00	32.45
14034	0000005112	2025-03-16 09:22:31	0000024255	0.00	4.00	0.00
14035	0000005112	2025-03-16 09:22:31	0000020209	32.75	4.00	131.00
14036	0000005112	2025-03-16 09:22:31	0000021659	18.05	3.00	54.15
14037	0000005112	2025-03-16 09:22:31	0000022464	7.10	9.00	63.90
14038	0000005112	2025-03-16 09:22:31	0000020891	32.45	6.00	194.70
14039	0000005113	2024-05-30 23:21:16	0000023187	21.25	3.00	63.75
14040	0000005114	2024-04-09 06:09:14	0000026701	11.69	4.00	46.76
14041	0000005114	2024-04-09 06:09:14	0000023107	9.00	1.00	9.00
14042	0000005114	2024-04-09 06:09:14	0000025624	19.99	7.00	139.93
14043	0000005114	2024-04-09 06:09:14	0000024839	10.15	1.00	10.15
14044	0000005115	2024-09-25 09:27:01	0000025331	49.99	2.00	99.98
14045	0000005115	2024-09-25 09:27:01	0000023054	11.15	5.00	55.75
14046	0000005116	2024-09-07 13:16:14	0000024893	2.75	10.00	27.50
14047	0000005116	2024-09-07 13:16:14	0000026199	19.99	8.00	159.92
14048	0000005116	2024-09-07 13:16:14	0000025890	59.99	9.00	539.91
14049	0000005117	2025-09-08 05:44:38	0000023399	13.95	3.00	41.85
14050	0000005117	2025-09-08 05:44:38	0000024305	5.55	7.00	38.85
14051	0000005117	2025-09-08 05:44:38	0000023731	10.35	9.00	93.15
14052	0000005117	2025-09-08 05:44:38	0000024037	20.84	6.00	125.04
14053	0000005118	2024-08-10 23:02:41	0000020099	17.00	1.00	17.00
14054	0000005118	2024-08-10 23:02:41	0000020397	16.84	8.00	134.72
14055	0000005118	2024-08-10 23:02:41	0000020533	16.70	3.00	50.10
14056	0000005118	2024-08-10 23:02:41	0000021733	3.90	1.00	3.90
14057	0000005119	2025-03-06 15:12:14	0000021971	9.10	7.00	63.70
14058	0000005119	2025-03-06 15:12:14	0000025846	124.99	7.00	874.93
14059	0000005120	2025-08-13 11:48:01	0000024257	4.85	5.00	24.25
14060	0000005120	2025-08-13 11:48:01	0000026426	11.99	9.00	107.91
14061	0000005120	2025-08-13 11:48:01	0000023442	11.40	4.00	45.60
14062	0000005120	2025-08-13 11:48:01	0000024270	5.80	5.00	29.00
14063	0000005120	2025-08-13 11:48:01	0000020832	9.35	5.00	46.75
14064	0000005121	2024-02-09 15:07:13	0000023763	26.00	4.00	104.00
14065	0000005121	2024-02-09 15:07:13	0000026254	22.99	7.00	160.93
14066	0000005122	2024-11-07 20:23:55	0000021114	19.90	7.00	139.30
14067	0000005123	2024-08-22 06:43:18	0000023714	12.29	5.00	61.45
14068	0000005123	2024-08-22 06:43:18	0000025682	16.99	2.00	33.98
14069	0000005124	2025-04-26 23:58:37	0000021579	15.70	1.00	15.70
14070	0000005124	2025-04-26 23:58:37	0000025868	40.69	5.00	203.45
14071	0000005124	2025-04-26 23:58:37	0000021012	12.90	2.00	25.80
14072	0000005124	2025-04-26 23:58:37	0000024921	17.80	1.00	17.80
14073	0000005125	2025-10-22 07:02:39	0000026416	10.99	1.00	10.99
14074	0000005125	2025-10-22 07:02:39	0000025087	29.49	1.00	29.49
14075	0000005125	2025-10-22 07:02:39	0000026351	40.99	6.00	245.94
14076	0000005126	2025-03-02 08:37:45	0000022493	8.90	6.00	53.40
14077	0000005126	2025-03-02 08:37:45	0000020987	35.05	8.00	280.40
14078	0000005127	2025-08-12 07:41:26	0000023958	44.10	1.00	44.10
14079	0000005127	2025-08-12 07:41:26	0000021172	40.15	2.00	80.30
14080	0000005128	2025-05-21 15:09:21	0000023516	21.85	1.00	21.85
14081	0000005128	2025-05-21 15:09:21	0000022918	9.15	7.00	64.05
14082	0000005128	2025-05-21 15:09:21	0000025804	73.99	9.00	665.91
14083	0000005128	2025-05-21 15:09:21	0000026349	39.99	3.00	119.97
14084	0000005128	2025-05-21 15:09:21	0000023617	12.00	4.00	48.00
14085	0000005129	2024-06-08 22:33:46	0000024652	3.15	6.00	18.90
14086	0000005129	2024-06-08 22:33:46	0000020022	25.35	2.00	50.70
14087	0000005130	2025-07-31 01:26:19	0000023601	23.29	3.00	69.87
14088	0000005130	2025-07-31 01:26:19	0000026089	29.99	10.00	299.90
14089	0000005131	2025-04-13 03:54:16	0000024619	3.60	8.00	28.80
14090	0000005131	2025-04-13 03:54:16	0000024534	2.60	7.00	18.20
14091	0000005131	2025-04-13 03:54:16	0000021901	11.00	7.00	77.00
14092	0000005131	2025-04-13 03:54:16	0000020796	12.29	7.00	86.03
14093	0000005132	2024-01-18 02:15:42	0000026585	12.99	6.00	77.94
14094	0000005132	2024-01-18 02:15:42	0000025950	17.49	8.00	139.92
14095	0000005133	2024-12-30 23:09:31	0000023148	15.05	7.00	105.35
14096	0000005133	2024-12-30 23:09:31	0000023704	16.65	5.00	83.25
14097	0000005133	2024-12-30 23:09:31	0000025221	16.99	10.00	169.90
14098	0000005133	2024-12-30 23:09:31	0000026666	12.99	9.00	116.91
14099	0000005133	2024-12-30 23:09:31	0000021184	14.95	5.00	74.75
14100	0000005134	2025-08-15 23:28:31	0000022468	11.95	7.00	83.65
14101	0000005134	2025-08-15 23:28:31	0000026396	17.99	8.00	143.92
14102	0000005134	2025-08-15 23:28:31	0000024902	8.45	5.00	42.25
14103	0000005135	2024-01-29 09:44:06	0000026252	59.99	5.00	299.95
14104	0000005135	2024-01-29 09:44:06	0000021301	15.45	6.00	92.70
14105	0000005135	2024-01-29 09:44:06	0000022277	17.65	4.00	70.60
14106	0000005135	2024-01-29 09:44:06	0000024783	8.75	2.00	17.50
14107	0000005136	2024-03-14 18:55:15	0000025681	20.99	5.00	104.95
14108	0000005136	2024-03-14 18:55:15	0000026674	6.49	3.00	19.47
14109	0000005136	2024-03-14 18:55:15	0000020741	161.60	2.00	323.20
14110	0000005136	2024-03-14 18:55:15	0000024874	6.35	4.00	25.40
14111	0000005136	2024-03-14 18:55:15	0000023400	22.45	5.00	112.25
14112	0000005136	2024-03-14 18:55:15	0000026702	15.09	8.00	120.72
14113	0000005137	2024-09-20 12:27:07	0000022175	24.45	8.00	195.60
14114	0000005137	2024-09-20 12:27:07	0000020884	10.70	4.00	42.80
14115	0000005137	2024-09-20 12:27:07	0000024359	13.99	6.00	83.94
14116	0000005137	2024-09-20 12:27:07	0000021779	12.20	5.00	61.00
14117	0000005137	2024-09-20 12:27:07	0000022949	11.60	8.00	92.80
14118	0000005138	2024-11-20 16:25:45	0000023617	12.00	3.00	36.00
14119	0000005138	2024-11-20 16:25:45	0000024648	9.89	4.00	39.56
14120	0000005139	2024-02-03 23:39:39	0000022431	6.40	1.00	6.40
14121	0000005139	2024-02-03 23:39:39	0000020665	34.35	10.00	343.50
14122	0000005140	2024-03-22 21:24:52	0000020270	39.80	9.00	358.20
14123	0000005141	2024-04-02 04:52:15	0000024410	40.55	5.00	202.75
14124	0000005141	2024-04-02 04:52:15	0000025337	58.99	9.00	530.91
14125	0000005141	2024-04-02 04:52:15	0000024317	17.05	9.00	153.45
14126	0000005142	2024-04-22 16:55:36	0000026065	32.99	1.00	32.99
14127	0000005142	2024-04-22 16:55:36	0000021076	13.35	4.00	53.40
14128	0000005143	2025-01-07 22:15:34	0000023825	5.15	5.00	25.75
14129	0000005144	2024-02-23 09:37:48	0000023695	4.30	6.00	25.80
14130	0000005145	2024-07-11 15:00:47	0000021498	23.45	4.00	93.80
14131	0000005145	2024-07-11 15:00:47	0000026505	17.99	2.00	35.98
14132	0000005146	2024-09-11 08:16:43	0000023577	5.35	10.00	53.50
14133	0000005147	2025-01-25 18:39:09	0000023304	7.35	3.00	22.05
14134	0000005147	2025-01-25 18:39:09	0000025590	35.99	4.00	143.96
14135	0000005148	2025-02-23 21:38:00	0000020505	16.70	8.00	133.60
14136	0000005148	2025-02-23 21:38:00	0000026349	39.99	4.00	159.96
14137	0000005148	2025-02-23 21:38:00	0000022409	5.10	7.00	35.70
14138	0000005149	2024-12-21 20:51:52	0000021396	21.79	1.00	21.79
14139	0000005149	2024-12-21 20:51:52	0000022723	42.25	3.00	126.75
14140	0000005149	2024-12-21 20:51:52	0000020650	22.55	6.00	135.30
14141	0000005149	2024-12-21 20:51:52	0000023571	11.20	2.00	22.40
14142	0000005149	2024-12-21 20:51:52	0000021062	9.89	2.00	19.78
14143	0000005149	2024-12-21 20:51:52	0000024804	8.35	3.00	25.05
14144	0000005150	2024-10-23 14:08:07	0000026583	12.99	9.00	116.91
14145	0000005150	2024-10-23 14:08:07	0000021249	13.75	10.00	137.50
14146	0000005150	2024-10-23 14:08:07	0000023300	54.30	9.00	488.70
14147	0000005151	2025-02-26 17:49:54	0000024627	18.95	9.00	170.55
14148	0000005152	2025-06-13 13:53:36	0000022621	35.15	4.00	140.60
14149	0000005153	2024-05-24 16:07:49	0000026116	36.99	2.00	73.98
14150	0000005153	2024-05-24 16:07:49	0000024330	14.14	4.00	56.56
14151	0000005153	2024-05-24 16:07:49	0000021543	21.05	10.00	210.50
14152	0000005153	2024-05-24 16:07:49	0000026117	36.99	8.00	295.92
14153	0000005153	2024-05-24 16:07:49	0000025136	24.99	6.00	149.94
14154	0000005154	2025-05-24 04:19:13	0000024568	15.49	3.00	46.47
14155	0000005154	2025-05-24 04:19:13	0000021696	10.50	3.00	31.50
14156	0000005154	2025-05-24 04:19:13	0000024896	4.55	4.00	18.20
14157	0000005154	2025-05-24 04:19:13	0000020777	9.45	9.00	85.05
14158	0000005154	2025-05-24 04:19:13	0000024575	8.00	8.00	64.00
14159	0000005154	2025-05-24 04:19:13	0000024660	3.85	5.00	19.25
14160	0000005154	2025-05-24 04:19:13	0000022112	12.14	6.00	72.84
14161	0000005155	2024-04-17 00:00:40	0000025912	43.99	8.00	351.92
14162	0000005155	2024-04-17 00:00:40	0000020073	22.35	4.00	89.40
14163	0000005155	2024-04-17 00:00:40	0000021436	15.70	8.00	125.60
14164	0000005155	2024-04-17 00:00:40	0000026044	29.99	3.00	89.97
14165	0000005156	2024-03-31 00:10:30	0000025799	94.99	8.00	759.92
14166	0000005156	2024-03-31 00:10:30	0000020335	23.25	3.00	69.75
14167	0000005156	2024-03-31 00:10:30	0000025431	12.99	5.00	64.95
14168	0000005157	2025-06-04 09:45:13	0000020175	28.25	9.00	254.25
14169	0000005158	2025-05-18 10:51:59	0000020633	35.85	1.00	35.85
14170	0000005158	2025-05-18 10:51:59	0000026554	19.99	1.00	19.99
14171	0000005159	2024-05-10 05:21:29	0000022379	6.95	2.00	13.90
14172	0000005160	2024-06-17 00:10:42	0000024898	2.45	7.00	17.15
14173	0000005160	2024-06-17 00:10:42	0000024782	7.89	2.00	15.78
14174	0000005161	2025-04-10 22:11:23	0000026074	12.99	6.00	77.94
14175	0000005161	2025-04-10 22:11:23	0000023786	8.10	2.00	16.20
14176	0000005162	2025-03-07 17:59:33	0000023215	10.90	5.00	54.50
14177	0000005162	2025-03-07 17:59:33	0000021668	12.10	1.00	12.10
14178	0000005163	2025-03-28 08:37:04	0000024036	24.09	9.00	216.81
14179	0000005164	2024-09-12 20:28:14	0000026544	18.99	1.00	18.99
14180	0000005164	2024-09-12 20:28:14	0000020442	19.00	10.00	190.00
14181	0000005165	2025-09-27 08:25:07	0000026606	17.99	10.00	179.90
14182	0000005166	2024-04-15 06:08:19	0000025186	38.99	10.00	389.90
14183	0000005166	2024-04-15 06:08:19	0000024496	9.95	10.00	99.50
14184	0000005166	2024-04-15 06:08:19	0000026676	8.99	9.00	80.91
14185	0000005167	2025-02-18 17:08:30	0000021386	23.25	5.00	116.25
14186	0000005167	2025-02-18 17:08:30	0000021955	8.05	6.00	48.30
14187	0000005167	2025-02-18 17:08:30	0000024738	14.05	8.00	112.40
14188	0000005167	2025-02-18 17:08:30	0000023245	21.45	8.00	171.60
14189	0000005167	2025-02-18 17:08:30	0000021719	6.19	10.00	61.90
14190	0000005167	2025-02-18 17:08:30	0000024294	15.24	1.00	15.24
14191	0000005168	2024-11-26 05:10:59	0000025590	35.99	1.00	35.99
